2 clusters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% of total class images in cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class/cluster,cluster 0,cluster 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 9,0.000680272,0.193877551,0.748979592,0.056462585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 10,0.000995025,0.209452736,0.414925373,0.374626866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 11,0.893939394,0.052272727,0,0.053787879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 12,0.000952381,0.316190476,0.542857143,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 13,0,0.9,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 14,0.001282051,0.251282051,0.738461538,0.008974359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 15,0,0.114285714,0.844444444,0.041269841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 16,0,0.057142857,0.75952381,0.183333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 17,0,0.195495495,0.618918919,0.185585586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 18,0.871666667,0.043333333,0,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 19,0.847619048,0.004761905,0,0.147619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 20,0.694444444,0.033333333,0,0.272222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 21,0.857575758,0.142424242,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 22,0.943589744,0.038461538,0,0.017948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 23,0.839215686,0.1,0,0.060784314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 24,0.888888889,0.077777778,0,0.033333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 25,0.862,0.065333333,0.000666667,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 26,0.843333333,0.048333333,0,0.108333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 27,0.995833333,0.004166667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 28,0.931481481,0.02962963,0,0.038888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 29,0.944444444,0.055555556,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 30,0.884444444,0.017777778,0,0.097777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 31,0.724358974,0.012820513,0,0.262820513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 32,0,0.316666667,0.483333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 33,0,0.380261248,0.542815675,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 34,0,0.242857143,0.688095238,0.069047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 35,0.006666667,0.233333333,0.691666667,0.068333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 36,0,0.282051282,0.594871795,0.123076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 37,0.014285714,0.50952381,0.457142857,0.019047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 38,0.004347826,0.398550725,0.360386473,0.236714976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 39,0.013333333,0.366666667,0.446666667,0.173333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 40,0,0.411111111,0.527777778,0.061111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 41,0,0.779166667,0.170833333,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 42,0,0.554166667,0.170833333,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% of cluster made up of <class>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster/class,class 0,class 1,class 2,class 3,class 4,class 5,class 6,class 7,class 8,class 9,class 10,class 11,class 12,class 13,class 14,class 15,class 16,class 17,class 18,class 19,class 20,class 21,class 22,class 23,class 24,class 25,class 26,class 27,class 28,class 29,class 30,class 31,class 32,class 33,class 34,class 35,class 36,class 37,class 38,class 39,class 40,class 41,class 42
cluster 0,0,0,0,0.001286174,0.000128617,0,0,0.000257235,0,0.000128617,0.000257235,0.151768489,0.000257235,0,0.000128617,0,0,0,0.134533762,0.022893891,0.032154341,0.036398714,0.04733119,0.055048232,0.030868167,0.166302251,0.065080386,0.03073955,0.064694534,0.032797428,0.051189711,0.07266881,0,0,0,0.001028939,0,0.000385852,0.001157556,0.000514469,0,0,0
cluster 1,0.003116305,0.047301057,0.046410684,0.023817474,0.052865888,0.025375626,0.021480245,0.022148024,0.022036728,0.031719533,0.046855871,0.007679466,0.073900946,0.216360601,0.021814135,0.008013356,0.002671119,0.024151363,0.005787423,0.000111297,0.001335559,0.00523094,0.001669449,0.005676127,0.002337229,0.010907067,0.003227602,0.000111297,0.001780746,0.001669449,0.000890373,0.001112966,0.008458542,0.029159711,0.011352254,0.03116305,0.012242627,0.011908737,0.091819699,0.012242627,0.016471898,0.020812465,0.014802449
cluster 2,0.01089103,0.103644306,0.102926216,0.054215786,0.065645383,0.0668422,0.001376339,0.059481778,0.039554784,0.065884747,0.049907247,0,0.068218539,0,0.034468314,0.031835318,0.019089223,0.041110646,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0.006941536,0.022380468,0.017293998,0.049667883,0.013883071,0.005744719,0.044641254,0.00801867,0.011369756,0.002453474,0.002453474
cluster 3,0,0.010979435,0.019693273,0.04879749,0.070930638,0.089752527,0.035552457,0.042697804,0.09602649,0.01446497,0.131230394,0.012373649,0.051237365,0.037643778,0.001219937,0.004531196,0.01341931,0.035901011,0.017776229,0.005402579,0.017079122,0,0.001219937,0.005402579,0.001568491,0.018821889,0.011327989,0,0.003659812,0,0.007668177,0.035726734,0.008365284,0.009236668,0.005054026,0.014290694,0.008365284,0.000697107,0.085395608,0.009062391,0.003834089,0.002091321,0.011502266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 clusters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% of total class images in cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class/cluster,cluster 0,cluster 1,cluster 2,cluster 3,cluster 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 0,0,0.957142857,0,0.004761905,0.038095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 1,0,0.892792793,0.015765766,0.00045045,0.090990991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 2,0,0.827111111,0.023111111,0,0.149777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 3,0,0.59929078,0.088652482,0.004255319,0.307801418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 4,0.003535354,0.60959596,0.12020202,0.002020202,0.264646465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 5,0.000537634,0.537634409,0.108064516,0.000537634,0.353225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 6,0,0.202380952,0.25952381,0,0.538095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 7,0,0.604166667,0.075,0.001388889,0.319444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 8,0,0.386524823,0.169503546,0,0.443971631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 9,0.001360544,0.808163265,0.029931973,0.000680272,0.159863946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 10,0.001492537,0.345771144,0.210945274,0.000497512,0.441293532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 11,0,0.000757576,0.040151515,0.931060606,0.028030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 12,0.007142857,0.717619048,0.066190476,0.006666667,0.202380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 13,0.903240741,0.003240741,0.075462963,0.000925926,0.01712963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 14,0.001282051,0.966666667,0,0.003846154,0.028205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 15,0,0.825396825,0.004761905,0.001587302,0.168253968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 16,0,0.771428571,0.092857143,0,0.135714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
